Customer,State,Customer Lifetime Value,Response,Coverage,Coverage Index,Education,Education Index,Effective To Date,Employment Status,Employment Status Index,Gender,Income,Location,Location Index,Marital Status,Marital Status Index,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy Type Index,Policy,Policy Index,Renew Offer Type,Sales Channel,Sales Channel Index,Total Claim Amount,Vehicle Class,Vehicle Class Index,Vehicle Size,Vehicle Size Index
VI66860,Nevada,6670.67,Yes,Extended,1,Master,3,01-10-2024,Employed,1,F,109882.28,Rural,0,Married,1,165.41,5,112,0,1,Corporate Auto,1,Corporate L3,5,1,Branch,1,104.17,Four-Door Car,1,Large,2
VI69768,California,45017.51,No,Basic,0,Bachelor,2,25-01-2024,Employed,1,M,130943.56,Suburban,1,Married,1,223.79,34,66,0,2,Personal Auto,0,Personal L1,0,2,Call Center,3,1593.54,SUV,4,Small,0
VI74176,Arizona,16858.55,No,Extended,1,High School or Below,0,22-02-2024,Unemployed,0,M,0,Suburban,1,Single,0,257.15,30,92,3,6,Personal Auto,0,Personal L1,0,2,Agent,2,2874.95,SUV,4,Medsize,1
VI78454,Arizona,5161.70,No,Basic,0,College,1,22-01-2024,Employed,1,M,97181.85,Suburban,1,Divorced,2,132.05,11,46,0,1,Personal Auto,0,Personal L2,1,4,Call Center,3,630.50,Four-Door Car,1,Large,2
VI94769,California,4219.22,Yes,Basic,0,Bachelor,2,29-01-2024,Retired,3,F,46744.31,Suburban,1,Single,0,118.15,9,85,1,1,Personal Auto,0,Personal L1,0,1,Branch,1,652.76,Four-Door Car,1,Medsize,1
VJ24328,Oregon,4877.11,No,Basic,0,High School or Below,0,21-02-2024,Employed,1,M,99493.42,Suburban,1,Married,1,127.88,38,96,4,1,Personal Auto,0,Personal L2,1,1,Agent,2,612.49,Four-Door Car,1,Medsize,1
VJ34494,Washington,4582.82,No,Basic,0,College,1,02-12-2024,Unemployed,0,F,0,Suburban,1,Single,0,129.27,9,14,0,1,Corporate Auto,1,Corporate L1,3,1,Branch,1,621.50,Four-Door Car,1,Large,2
VJ44100,California,17119.17,No,Basic,0,Master,3,15-02-2024,Employed,1,M,170393.15,Urban,2,Married,1,212.67,39,90,0,5,Personal Auto,0,Personal L1,0,2,Call Center,3,814.58,Sports Car,2,Small,0
VJ45879,California,8350.84,No,Premium,2,Bachelor,2,28-01-2024,Employed,1,M,50380.55,Rural,0,Married,1,214.06,14,68,0,1,Personal Auto,0,Personal L1,0,4,Agent,2,188.69,Two-Door Car,0,Medsize,1
VJ49806,California,24411.72,No,Basic,0,College,1,02-12-2024,Unemployed,0,M,0,Suburban,1,Single,0,113.98,3,109,0,2,Personal Auto,0,Personal L2,1,1,Agent,2,713.20,Two-Door Car,0,Medsize,1
VJ51327,California,38121.10,No,Basic,0,High School or Below,0,21-01-2024,Employed,1,F,118611.48,Rural,0,Married,1,191.82,27,38,2,2,Personal Auto,0,Personal L3,2,1,Agent,2,389.03,SUV,4,Small,0
VJ64329,Oregon,47784.74,Yes,Extended,1,College,1,02-01-2024,Retired,3,F,25638.55,Suburban,1,Single,0,182.09,1,89,0,2,Corporate Auto,1,Corporate L3,5,1,Branch,1,873.70,Four-Door Car,1,Small,0
VJ71087,Arizona,7494.52,No,Basic,0,Bachelor,2,01-09-2024,Disabled,4,M,33161.23,Suburban,1,Divorced,2,207.11,38,22,0,1,Personal Auto,0,Personal L1,0,3,Branch,1,1486.19,SUV,4,Medsize,1
VJ73478,Oregon,7616.09,No,Basic,0,Bachelor,2,22-02-2024,Unemployed,0,M,0,Suburban,1,Single,0,219.62,18,93,0,1,Personal Auto,0,Personal L1,0,3,Web,0,1580.76,Sports Car,2,Medsize,1
VJ83206,California,15696.09,No,Basic,0,College,1,01-06-2024,Employed,1,M,135327.62,Rural,0,Married,1,132.05,1,132,0,2,Personal Auto,0,Personal L2,1,4,Branch,1,200.30,Four-Door Car,1,Medsize,1
VK37392,Arizona,14585.05,No,Extended,1,College,1,02-03-2024,Employed,1,M,109484.74,Urban,2,Married,1,183.48,1,8,0,6,Personal Auto,0,Personal L1,0,1,Branch,1,651.09,Four-Door Car,1,Small,0
VK42108,Washington,33890.49,No,Basic,0,Bachelor,2,17-01-2024,Employed,1,F,108615.99,Suburban,1,Single,0,215.45,1,82,0,2,Corporate Auto,1,Corporate L3,5,1,Web,0,1035.83,SUV,4,Medsize,1
VK43303,Oregon,11296.39,No,Extended,1,Bachelor,2,30-01-2024,Employed,1,M,128836.32,Urban,2,Single,0,144.56,9,81,0,8,Personal Auto,0,Personal L1,0,2,Branch,1,555.93,Two-Door Car,0,Medsize,1
VK44934,California,16650.56,No,Basic,0,College,1,15-02-2024,Employed,1,M,53588.67,Suburban,1,Married,1,223.79,19,50,4,3,Personal Auto,0,Personal L2,1,3,Agent,2,1496.61,SUV,4,Large,2
VK48036,Oregon,10342.31,No,Basic,0,College,1,19-01-2024,Employed,1,F,148293.54,Suburban,1,Single,0,132.05,18,50,0,5,Corporate Auto,1,Corporate L1,3,1,Agent,2,630.50,Four-Door Car,1,Medsize,1
VK53354,Washington,52440.47,No,Extended,1,Bachelor,2,02-08-2024,Unemployed,0,M,0,Suburban,1,Single,0,177.92,43,93,0,2,Special Auto,2,Special L3,8,2,Call Center,3,1283.53,Two-Door Car,0,Medsize,1
VK57280,Washington,8870.88,No,Basic,0,Bachelor,2,01-03-2024,Unemployed,0,M,0,Suburban,1,Single,0,134.83,31,9,0,3,Personal Auto,0,Personal L2,1,2,Call Center,3,648.52,Four-Door Car,1,Medsize,1
VK69632,California,5466.08,No,Basic,0,Bachelor,2,02-05-2024,Employed,1,F,129289.46,Rural,0,Single,0,139,8,81,0,1,Personal Auto,0,Personal L3,2,2,Branch,1,124.04,Two-Door Car,0,Medsize,1
VK85405,California,13904.09,No,Basic,0,High School or Below,0,29-01-2024,Employed,1,F,150898.4,Urban,2,Single,0,116.76,32,20,0,2,Corporate Auto,1,Corporate L2,4,1,Agent,2,527.99,Two-Door Car,0,Medsize,1
VK92827,California,10043.45,No,Basic,0,Bachelor,2,26-01-2024,Employed,1,M,175651.52,Suburban,1,Divorced,2,125.1,31,59,0,3,Personal Auto,0,Personal L3,2,2,Branch,1,603.48,Four-Door Car,1,Small,0
VK93542,California,14009.91,No,Basic,0,High School or Below,0,16-02-2024,Unemployed,0,M,0,Suburban,1,Single,0,204.33,5,45,0,8,Personal Auto,0,Personal L3,2,3,Branch,1,1472.68,SUV,4,Medsize,1
VK94354,Oregon,17375.86,No,Extended,1,Master,3,01-08-2024,Unemployed,0,M,0,Rural,0,Married,1,237.69,15,116,0,3,Special Auto,2,Special L2,7,1,Call Center,3,42.19,SUV,4,Small,0
VK94891,Nevada,3915.52,No,Basic,0,High School or Below,0,23-01-2024,Unemployed,0,M,0,Suburban,1,Single,0,116.76,35,41,0,1,Personal Auto,0,Personal L3,2,2,Web,0,837.67,Two-Door Car,0,Medsize,1
VK98184,Arizona,9445.73,No,Extended,1,College,1,19-02-2024,Employed,1,F,144548.88,Suburban,1,Married,1,234.91,23,23,0,1,Personal Auto,0,Personal L3,2,2,Call Center,3,1125.90,SUV,4,Medsize,1
VK98618,Arizona,14546.35,No,Basic,0,College,1,13-02-2024,Unemployed,0,F,0,Suburban,1,Single,0,197.38,19,28,0,7,Personal Auto,0,Personal L3,2,2,Agent,2,1418.63,SUV,4,Large,2
VL32622,California,4999.45,No,Basic,0,High School or Below,0,01-07-2024,Employed,1,F,155536.83,Suburban,1,Married,1,123.71,30,5,1,1,Corporate Auto,1,Corporate L3,5,3,Agent,2,788.84,Four-Door Car,1,Small,0
VL34577,Oregon,4871.74,No,Basic,0,High School or Below,0,02-09-2024,Unemployed,0,F,0,Suburban,1,Single,0,134.83,4,88,0,1,Personal Auto,0,Personal L3,2,1,Agent,2,648.52,Two-Door Car,0,Medsize,1
VL36269,Washington,4628.53,No,Basic,0,High School or Below,0,25-01-2024,Unemployed,0,F,0,Suburban,1,Single,0,132.05,8,24,0,1,Special Auto,2,Special L1,6,1,Branch,1,945.76,Four-Door Car,1,Small,0
VL37375,California,11606.33,No,Extended,1,Bachelor,2,25-02-2024,Unemployed,0,M,0,Suburban,1,Single,0,172.36,11,38,0,3,Personal Auto,0,Personal L3,2,1,Branch,1,1927.50,Two-Door Car,0,Small,0
VL51487,California,40848.96,No,Extended,1,High School or Below,0,19-01-2024,Employed,1,M,65909.63,Suburban,1,Married,1,257.15,24,62,0,2,Personal Auto,0,Personal L2,1,1,Call Center,3,1850.98,SUV,4,Large,2
VL58402,Washington,4842.97,Yes,Basic,0,College,1,02-09-2024,Employed,1,M,88007.85,Suburban,1,Married,1,123.71,18,80,0,1,Personal Auto,0,Personal L2,1,2,Web,0,594.48,Four-Door Car,1,Medsize,1
VL59942,Arizona,19837.50,No,Basic,0,Bachelor,2,02-12-2024,Employed,1,F,176648.15,Rural,0,Married,1,122.32,22,36,0,2,Personal Auto,0,Personal L2,1,2,Web,0,81.77,Four-Door Car,1,Medsize,1
VL80291,Nevada,6022.94,No,Extended,1,Master,3,01-04-2024,Employed,1,F,147294.13,Rural,0,Divorced,2,148.73,8,54,0,1,Personal Auto,0,Personal L3,2,2,Web,0,229.50,Two-Door Car,0,Medsize,1
VL84149,Oregon,48426.96,Yes,Extended,1,College,1,13-02-2024,Employed,1,F,133626.26,Suburban,1,Married,1,401.71,11,120,1,2,Corporate Auto,1,Corporate L2,4,1,Branch,1,1927.54,Luxury Car,3,Small,0
VL95438,Arizona,9930.81,No,Basic,0,College,1,01-10-2024,Employed,1,M,127412.96,Suburban,1,Married,1,123.71,7,42,1,6,Corporate Auto,1,Corporate L3,5,3,Agent,2,594.48,Four-Door Car,1,Medsize,1
VL97142,Oregon,49165.87,No,Basic,0,College,1,22-02-2024,Employed,1,M,128552.76,Rural,0,Married,1,207.11,7,39,0,2,Personal Auto,0,Personal L2,1,3,Agent,2,263.09,SUV,4,Medsize,1
VM13430,Oregon,16155.08,Yes,Basic,0,Bachelor,2,14-01-2024,Employed,1,F,148413.08,Urban,2,Married,1,200.16,3,100,0,3,Corporate Auto,1,Corporate L3,5,2,Branch,1,542.38,SUV,4,Medsize,1
VM21699,Oregon,8325.67,No,Basic,0,Bachelor,2,02-05-2024,Employed,1,F,145633.08,Rural,0,Married,1,208.5,35,101,0,1,Corporate Auto,1,Corporate L3,5,2,Branch,1,118.09,Sports Car,2,Medsize,1
VM34210,Washington,13884.28,No,Basic,0,College,1,01-01-2024,Unemployed,0,F,0,Urban,2,Married,1,189.04,38,46,0,6,Personal Auto,0,Personal L2,1,1,Web,0,633.53,SUV,4,Medsize,1
VM50666,California,18236.70,No,Basic,0,Doctor,4,01-11-2024,Unemployed,0,M,0,Suburban,1,Divorced,2,122.32,16,62,0,2,Special Auto,2,Special L3,8,1,Branch,1,585.47,Four-Door Car,1,Large,2
VM51572,Washington,13858.62,No,Basic,0,Bachelor,2,23-02-2024,Employed,1,M,101873.1,Suburban,1,Married,1,116.76,43,18,0,2,Personal Auto,0,Personal L2,1,2,Call Center,3,807.08,Four-Door Car,1,Medsize,1
VM53683,Nevada,48345.05,No,Basic,0,Bachelor,2,01-05-2024,Employed,1,F,147875.15,Suburban,1,Married,1,133.44,47,126,0,2,Personal Auto,0,Personal L3,2,3,Agent,2,731.15,Four-Door Car,1,Medsize,1
VM58985,California,31389.27,No,Extended,1,College,1,19-01-2024,Unemployed,0,M,0,Suburban,1,Single,0,143.17,45,49,2,2,Personal Auto,0,Personal L3,2,3,Branch,1,755.55,Two-Door Car,0,Medsize,1
VM66678,Oregon,26316.70,Yes,Premium,2,High School or Below,0,19-02-2024,Employed,1,F,153632.53,Rural,0,Married,1,215.45,14,74,0,2,Personal Auto,0,Personal L2,1,2,Web,0,481.20,Four-Door Car,1,Medsize,1
VM69145,California,16368.51,No,Basic,0,College,1,17-01-2024,Employed,1,F,48188.52,Urban,2,Divorced,2,137.61,14,126,0,2,Personal Auto,0,Personal L3,2,1,Agent,2,623.76,Two-Door Car,0,Medsize,1
VM77872,California,14422.13,No,Premium,2,High School or Below,0,01-05-2024,Unemployed,0,M,0,Suburban,1,Single,0,208.5,30,128,0,3,Corporate Auto,1,Corporate L3,5,3,Branch,1,1499.70,Four-Door Car,1,Large,2
VM84548,Washington,16548.90,Yes,Basic,0,High School or Below,0,01-10-2024,Employed,1,M,187359.49,Suburban,1,Married,1,207.11,31,34,1,8,Personal Auto,0,Personal L2,1,2,Branch,1,990.79,SUV,4,Medsize,1
VM85555,California,14543.10,No,Basic,0,College,1,23-02-2024,Employed,1,F,42536.78,Rural,0,Single,0,125.1,7,46,1,2,Personal Auto,0,Personal L2,1,3,Branch,1,63.27,Four-Door Car,1,Medsize,1
VM85856,Oregon,4830.15,Yes,Basic,0,Master,3,14-01-2024,Employed,1,F,65659.43,Rural,0,Single,0,122.32,31,99,0,1,Personal Auto,0,Personal L3,2,2,Web,0,80.11,Four-Door Car,1,Medsize,1
VM89271,Arizona,7214.34,No,Extended,1,High School or Below,0,22-01-2024,Employed,1,M,49281.06,Suburban,1,Married,1,182.09,8,80,0,1,Personal Auto,0,Personal L2,1,4,Call Center,3,873.70,Four-Door Car,1,Small,0
VM92311,Arizona,4745.81,No,Basic,0,High School or Below,0,21-02-2024,Employed,1,F,167250.36,Suburban,1,Single,0,119.54,32,126,0,1,Personal Auto,0,Personal L3,2,2,Branch,1,617.13,Four-Door Car,1,Medsize,1
VN22337,California,6143.73,No,Extended,1,College,1,02-07-2024,Employed,1,F,157379.97,Urban,2,Married,1,151.51,14,31,0,1,Personal Auto,0,Personal L1,0,1,Agent,2,653.37,Four-Door Car,1,Medsize,1
VN27419,Oregon,18921.67,Yes,Extended,1,High School or Below,0,19-02-2024,Retired,3,F,22195.52,Suburban,1,Divorced,2,169.58,24,113,0,2,Personal Auto,0,Personal L2,1,1,Agent,2,1072.39,Four-Door Car,1,Large,2
VN30344,California,10156.92,No,Extended,1,College,1,22-01-2024,Unemployed,0,M,0,Suburban,1,Single,0,150.12,11,59,0,3,Personal Auto,0,Personal L3,2,2,Agent,2,1080.86,Four-Door Car,1,Small,0
VN37592,Arizona,5368.42,No,Basic,0,High School or Below,0,02-07-2024,Employed,1,M,94447.72,Suburban,1,Married,1,134.83,3,15,0,1,Personal Auto,0,Personal L3,2,2,Branch,1,648.52,Four-Door Car,1,Large,2
VN44400,California,10682.32,No,Basic,0,College,1,02-04-2024,Employed,1,F,161516.61,Urban,2,Married,1,132.05,3,130,0,3,Personal Auto,0,Personal L2,1,3,Branch,1,547.16,Two-Door Car,0,Medsize,1
VN57368,California,13307.65,No,Basic,0,High School or Below,0,02-07-2024,Unemployed,0,M,0,Suburban,1,Single,0,127.88,18,70,0,2,Corporate Auto,1,Corporate L1,3,1,Agent,2,918.73,Four-Door Car,1,Medsize,1
VN59368,California,12237.35,Yes,Extended,1,College,1,01-09-2024,Employed,1,F,136249.19,Suburban,1,Married,1,154.29,35,26,3,8,Personal Auto,0,Personal L2,1,2,Agent,2,738.59,Four-Door Car,1,Medsize,1
VN73653,Oregon,12054.15,No,Basic,0,College,1,13-02-2024,Unemployed,0,M,0,Suburban,1,Single,0,353.06,7,90,0,1,Corporate Auto,1,Corporate L2,4,3,Agent,2,3042.86,Luxury SUV,5,Medsize,1
VN79010,California,16039.54,No,Basic,0,High School or Below,0,24-02-2024,Employed,1,F,96037.88,Suburban,1,Married,1,133.44,14,34,0,2,Corporate Auto,1,Corporate L2,4,1,Call Center,3,874.78,Four-Door Car,1,Small,0
VN92740,Arizona,5199.86,Yes,Basic,0,College,1,01-11-2024,Employed,1,F,93958.44,Rural,0,Single,0,133.44,4,43,0,1,Corporate Auto,1,Corporate L3,5,2,Agent,2,35.50,Two-Door Car,0,Medsize,1
VO25412,Washington,16769.95,No,Basic,0,Master,3,01-01-2024,Employed,1,F,70406.28,Rural,0,Married,1,139,28,41,0,2,Special Auto,2,Special L3,8,1,Agent,2,306.95,Two-Door Car,0,Medsize,1
VO25602,Nevada,14281.74,No,Extended,1,College,1,02-06-2024,Employed,1,F,185211.94,Rural,0,Married,1,176.53,30,89,0,3,Personal Auto,0,Personal L1,0,1,Branch,1,149.40,Four-Door Car,1,Small,0
VO25938,Oregon,15729.73,Yes,Basic,0,Bachelor,2,27-01-2024,Employed,1,M,48784.83,Suburban,1,Married,1,133.44,22,51,0,2,Personal Auto,0,Personal L1,0,2,Call Center,3,1485.97,Four-Door Car,1,Medsize,1
VO26340,Nevada,12221.60,No,Extended,1,College,1,01-02-2024,Unemployed,0,M,0,Suburban,1,Single,0,175.14,41,95,0,6,Personal Auto,0,Personal L2,1,3,Agent,2,1256.50,Two-Door Car,0,Medsize,1
VO29645,Oregon,9700.56,Yes,Basic,0,High School or Below,0,26-02-2024,Medical Leave,2,M,23325.59,Suburban,1,Single,0,137.61,30,18,0,4,Personal Auto,0,Personal L3,2,2,Call Center,3,657.53,Four-Door Car,1,Medsize,1
VO30155,Nevada,10173.52,No,Basic,0,High School or Below,0,13-01-2024,Employed,1,M,160340.67,Suburban,1,Single,0,133.44,31,3,2,3,Corporate Auto,1,Corporate L2,4,4,Branch,1,957.02,Four-Door Car,1,Medsize,1
VO36036,Oregon,6636.11,No,Extended,1,Doctor,4,27-02-2024,Employed,1,F,53007.65,Suburban,1,Single,0,169.58,34,120,0,1,Personal Auto,0,Personal L3,2,2,Branch,1,1190.42,Four-Door Car,1,Small,0
VO38365,Washington,16627.94,No,Basic,0,College,1,02-05-2024,Employed,1,F,169119.91,Rural,0,Married,1,207.11,1,97,0,3,Corporate Auto,1,Corporate L3,5,3,Branch,1,241.40,SUV,4,Medsize,1
VO43359,California,4511.81,No,Basic,0,High School or Below,0,24-02-2024,Employed,1,M,117259.01,Urban,2,Married,1,116.76,47,63,2,1,Personal Auto,0,Personal L3,2,2,Call Center,3,376.59,Four-Door Car,1,Medsize,1
VO61192,Oregon,12669.72,No,Extended,1,High School or Below,0,01-05-2024,Employed,1,M,79626.15,Suburban,1,Married,1,159.85,38,63,0,5,Personal Auto,0,Personal L2,1,4,Call Center,3,771.14,Four-Door Car,1,Medsize,1
VO75043,Oregon,12500.76,No,Extended,1,Bachelor,2,01-07-2024,Unemployed,0,M,0,Suburban,1,Married,1,177.92,8,134,0,5,Personal Auto,0,Personal L3,2,4,Agent,2,855.68,Four-Door Car,1,Medsize,1
VO78441,Washington,5792.52,No,Extended,1,Master,3,02-10-2024,Medical Leave,2,F,36523.64,Suburban,1,Single,0,157.07,14,127,1,1,Personal Auto,0,Personal L2,1,3,Agent,2,1635.38,Four-Door Car,1,Small,0
VO84133,California,7336.43,No,Extended,1,High School or Below,0,02-08-2024,Employed,1,M,75736.93,Rural,0,Married,1,183.48,4,132,0,1,Personal Auto,0,Personal L3,2,2,Branch,1,133.55,Four-Door Car,1,Medsize,1
VO87159,Oregon,43321.56,No,Basic,0,High School or Below,0,02-01-2024,Employed,1,F,129928.86,Urban,2,Single,0,364.18,22,39,0,2,Personal Auto,0,Personal L3,2,2,Branch,1,1397.56,Luxury SUV,5,Medsize,1
VO87785,Arizona,9116.84,No,Basic,0,College,1,02-12-2024,Employed,1,F,49689.72,Suburban,1,Divorced,2,118.15,18,23,0,3,Personal Auto,0,Personal L1,0,2,Call Center,3,710.62,Two-Door Car,0,Medsize,1
VO94890,Oregon,11138.10,No,Basic,0,College,1,01-04-2024,Employed,1,M,169378.45,Suburban,1,Married,1,139,23,49,0,8,Personal Auto,0,Personal L1,0,4,Web,0,666.53,Two-Door Car,0,Medsize,1
VP13613,California,7398.53,No,Extended,1,Bachelor,2,01-03-2024,Employed,1,M,122730.05,Urban,2,Married,1,186.26,22,107,0,1,Personal Auto,0,Personal L2,1,2,Branch,1,564.27,Four-Door Car,1,Large,2
VP48253,Arizona,9571.54,No,Basic,0,High School or Below,0,02-12-2024,Employed,1,M,77285.39,Urban,2,Single,0,132.05,20,39,4,3,Personal Auto,0,Personal L3,2,1,Agent,2,454.71,Four-Door Car,1,Medsize,1
VP55618,California,11356.58,No,Extended,1,College,1,02-05-2024,Employed,1,M,60667.94,Suburban,1,Divorced,2,148.73,22,36,1,9,Corporate Auto,1,Corporate L3,5,1,Branch,1,711.57,Four-Door Car,1,Medsize,1
VP57424,Nevada,13129.88,No,Extended,1,Bachelor,2,01-08-2024,Employed,1,F,104846.31,Urban,2,Married,1,165.41,41,26,0,6,Personal Auto,0,Personal L2,1,2,Agent,2,561.74,Four-Door Car,1,Small,0
VP57785,Oregon,8951.93,Yes,Basic,0,College,1,02-01-2024,Medical Leave,2,F,24326.39,Suburban,1,Single,0,122.32,3,50,0,4,Personal Auto,0,Personal L1,0,1,Web,0,680.75,Two-Door Car,0,Medsize,1
VP84987,California,32834.09,Yes,Basic,0,College,1,28-02-2024,Unemployed,0,M,0,Suburban,1,Divorced,2,137.61,12,127,0,2,Personal Auto,0,Personal L3,2,1,Agent,2,657.53,Two-Door Car,0,Medsize,1
VP89545,Arizona,8487.19,No,Basic,0,College,1,02-01-2024,Unemployed,0,M,0,Suburban,1,Married,1,113.98,11,105,0,9,Personal Auto,0,Personal L3,2,1,Web,0,549.44,Four-Door Car,1,Medsize,1
VP91482,Oregon,6781.82,No,Basic,0,Bachelor,2,16-02-2024,Unemployed,0,M,0,Suburban,1,Single,0,193.21,47,103,0,1,Personal Auto,0,Personal L2,1,1,Agent,2,1391.61,SUV,4,Medsize,1
VQ20924,Arizona,13394.78,No,Extended,1,High School or Below,0,02-10-2024,Disabled,4,F,37143.58,Suburban,1,Married,1,175.14,32,108,0,8,Corporate Auto,1,Corporate L3,5,2,Agent,2,1131.67,Two-Door Car,0,Large,2
VQ38776,Oregon,9952.51,No,Extended,1,College,1,01-02-2024,Unemployed,0,F,0,Suburban,1,Single,0,143.17,24,85,0,3,Personal Auto,0,Personal L3,2,2,Agent,2,741.86,Four-Door Car,1,Large,2
VQ47100,Washington,9185.44,No,Basic,0,High School or Below,0,28-01-2024,Employed,1,F,126544.21,Suburban,1,Married,1,113.98,8,38,0,4,Personal Auto,0,Personal L2,1,2,Web,0,549.44,Four-Door Car,1,Medsize,1
VQ48245,Washington,6045.68,No,Extended,1,Master,3,28-02-2024,Employed,1,F,146145.99,Suburban,1,Married,1,148.73,23,49,0,1,Personal Auto,0,Personal L3,2,3,Web,0,711.57,Four-Door Car,1,Small,0
VQ53427,California,10145.67,No,Basic,0,College,1,14-01-2024,Medical Leave,2,M,41010.56,Suburban,1,Married,1,139,28,66,1,6,Corporate Auto,1,Corporate L2,4,1,Web,0,666.53,Four-Door Car,1,Medsize,1
VQ57815,Oregon,16566.45,No,Basic,0,Doctor,4,01-01-2024,Employed,1,M,114927.98,Rural,0,Married,1,207.11,32,28,0,3,Personal Auto,0,Personal L2,1,2,Branch,1,298.81,Sports Car,2,Medsize,1
VQ65197,California,15382.05,No,Basic,0,College,1,01-06-2024,Unemployed,0,F,0,Suburban,1,Married,1,207.11,36,117,0,3,Personal Auto,0,Personal L3,2,2,Agent,2,990.79,SUV,4,Medsize,1
VQ67172,Oregon,34794.63,No,Basic,0,College,1,01-09-2024,Unemployed,0,F,0,Suburban,1,Married,1,134.83,41,65,0,2,Corporate Auto,1,Corporate L2,4,4,Agent,2,1169.05,Four-Door Car,1,Small,0
VQ72305,California,38030.08,No,Basic,0,High School or Below,0,19-01-2024,Employed,1,M,40423.98,Suburban,1,Married,1,193.21,24,50,0,2,Special Auto,2,Special L2,7,4,Branch,1,927.74,Sports Car,2,Small,0
VQ76590,Arizona,30911.90,Yes,Basic,0,Bachelor,2,24-02-2024,Retired,3,M,42837.02,Suburban,1,Married,1,198.77,15,73,0,2,Personal Auto,0,Personal L1,0,1,Agent,2,954.76,SUV,4,Medsize,1
VQ78876,Oregon,8745.24,No,Basic,0,Bachelor,2,02-03-2024,Employed,1,F,168573.64,Rural,0,Married,1,218.23,32,15,0,1,Corporate Auto,1,Corporate L3,5,1,Branch,1,80.98,SUV,4,Medsize,1
VQ82774,California,30590.65,Yes,Extended,1,Master,3,17-02-2024,Retired,3,F,36805.81,Suburban,1,Married,1,159.85,28,43,0,2,Personal Auto,0,Personal L2,1,2,Agent,2,1077.15,Two-Door Car,0,Medsize,1
VQ97965,Oregon,6594.42,No,Extended,1,Bachelor,2,23-02-2024,Employed,1,F,138191.02,Rural,0,Single,0,166.8,3,3,0,1,Corporate Auto,1,Corporate L3,5,2,Agent,2,276.76,Four-Door Car,1,Medsize,1
VR14881,Oregon,15931.19,No,Extended,1,Bachelor,2,27-01-2024,Unemployed,0,M,0,Suburban,1,Single,0,244.64,4,62,0,3,Personal Auto,0,Personal L3,2,2,Agent,2,1170.94,Sports Car,2,Medsize,1
VR18539,Washington,15597.19,No,Basic,0,College,1,27-02-2024,Employed,1,M,84147.82,Urban,2,Single,0,197.38,19,46,0,3,Personal Auto,0,Personal L2,1,1,Branch,1,734.50,SUV,4,Medsize,1
VR45143,Arizona,4669.19,No,Basic,0,High School or Below,0,20-01-2024,Employed,1,F,91192.34,Urban,2,Single,0,133.44,16,85,5,1,Corporate Auto,1,Corporate L3,5,4,Agent,2,573.64,Four-Door Car,1,Medsize,1
VR66049,Washington,12551.95,Yes,Extended,1,High School or Below,0,13-02-2024,Employed,1,M,106922.97,Suburban,1,Married,1,157.07,45,95,0,7,Corporate Auto,1,Corporate L3,5,2,Agent,2,1124.02,Two-Door Car,0,Medsize,1
VR81851,Oregon,20720.86,No,Basic,0,College,1,25-01-2024,Unemployed,0,F,0,Suburban,1,Single,0,119.54,19,123,0,2,Personal Auto,0,Personal L3,2,2,Agent,2,780.25,Four-Door Car,1,Medsize,1
VS19949,Nevada,5437.39,No,Basic,0,Bachelor,2,25-02-2024,Employed,1,M,101963.45,Suburban,1,Married,1,134.83,36,9,0,1,Personal Auto,0,Personal L2,1,3,Web,0,648.52,Four-Door Car,1,Medsize,1
VS20668,Nevada,5116.91,No,Basic,0,Bachelor,2,16-01-2024,Unemployed,0,F,0,Suburban,1,Single,0,137.61,11,85,0,1,Personal Auto,0,Personal L3,2,4,Branch,1,707.30,Four-Door Car,1,Medsize,1
VS28690,Nevada,18146.09,No,Extended,1,Master,3,01-06-2024,Disabled,4,F,39298.08,Suburban,1,Divorced,2,157.07,16,80,0,2,Personal Auto,0,Personal L2,1,1,Agent,2,756.60,Four-Door Car,1,Medsize,1
VS30147,Oregon,41505.96,No,Basic,0,Master,3,17-02-2024,Employed,1,M,110047.69,Urban,2,Married,1,207.11,20,59,0,2,Personal Auto,0,Personal L2,1,2,Agent,2,802.63,SUV,4,Medsize,1
VS40267,California,57891.12,No,Basic,0,High School or Below,0,02-08-2024,Disabled,4,M,47856.31,Suburban,1,Married,1,215.45,16,80,0,2,Personal Auto,0,Personal L3,2,2,Branch,1,1035.83,SUV,4,Medsize,1
VS42598,California,15492.94,Yes,Basic,0,Bachelor,2,25-01-2024,Employed,1,F,118036.02,Rural,0,Married,1,129.27,19,127,0,2,Personal Auto,0,Personal L1,0,2,Web,0,299.09,Two-Door Car,0,Medsize,1
VS63956,California,11017.27,No,Extended,1,Bachelor,2,26-01-2024,Employed,1,M,63738.45,Suburban,1,Divorced,2,143.17,0,81,0,8,Personal Auto,0,Personal L1,0,2,Agent,2,684.55,Four-Door Car,1,Small,0
VS73599,Arizona,13171.49,Yes,Basic,0,College,1,23-01-2024,Retired,3,M,50301.32,Suburban,1,Married,1,118.15,43,26,0,2,Personal Auto,0,Personal L2,1,1,Agent,2,567.45,Four-Door Car,1,Medsize,1
VS80344,Arizona,15423.62,No,Premium,2,Bachelor,2,16-02-2024,Employed,1,F,53377.39,Urban,2,Married,1,193.21,24,97,0,6,Special Auto,2,Special L3,8,1,Agent,2,802.70,Two-Door Car,0,Medsize,1
